articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
HRT051/A,1,54,Trofeos y Medallas,,0,APPLY
HRT051/B,1,54,Trofeos y Medallas,,0,APPLY
HRT051/C,1,54,Trofeos y Medallas,,0,APPLY
HRT102/A,1,54,Trofeos y Medallas,,0,APPLY
HRT110/A,2,54,Trofeos y Medallas,,0,APPLY
HRT110/B,1,54,Trofeos y Medallas,,0,APPLY
HRT110/C,1,54,Trofeos y Medallas,,0,APPLY
HRT111/A,1,54,Trofeos y Medallas,,0,APPLY
HRT111/B,1,54,Trofeos y Medallas,,0,APPLY
HRT48A,1,54,Trofeos y Medallas,,0,APPLY
HRT48B,1,54,Trofeos y Medallas,,0,APPLY
HRT48C,1,54,Trofeos y Medallas,,0,APPLY
HRT49A,1,54,Trofeos y Medallas,,0,APPLY
HRT49A+,1,54,Trofeos y Medallas,,0,APPLY
HRT49B,1,54,Trofeos y Medallas,,0,APPLY
HRT50A,1,54,Trofeos y Medallas,,0,APPLY
HRT50B,1,54,Trofeos y Medallas,,0,APPLY
HRT50C,1,54,Trofeos y Medallas,,0,APPLY
HRT51B,1,54,Trofeos y Medallas,,0,APPLY
HRT51C,1,54,Trofeos y Medallas,,0,APPLY
HX1647,2,54,Trofeos y Medallas,,0,APPLY
HX1720-A,1,54,Trofeos y Medallas,,0,APPLY
HX1720-AA,1,54,Trofeos y Medallas,,0,APPLY
HX1720-B,1,54,Trofeos y Medallas,,0,APPLY
204-A,1,54,Trofeos y Medallas,,0,APPLY
204-B,1,54,Trofeos y Medallas,,0,APPLY
204-C,1,54,Trofeos y Medallas,,0,APPLY
205-A,1,54,Trofeos y Medallas,,0,APPLY
205-B,1,54,Trofeos y Medallas,,0,APPLY
205-C,1,54,Trofeos y Medallas,,0,APPLY
2062A,1,54,Trofeos y Medallas,,0,APPLY
2062B,1,54,Trofeos y Medallas,,0,APPLY
2062C,1,54,Trofeos y Medallas,,0,APPLY
2062D,1,54,Trofeos y Medallas,,0,APPLY
2064A,1,54,Trofeos y Medallas,,0,APPLY
2064A+,1,54,Trofeos y Medallas,,0,APPLY
2064B,1,54,Trofeos y Medallas,,0,APPLY
2064C,1,54,Trofeos y Medallas,,0,APPLY
2064D,1,54,Trofeos y Medallas,,0,APPLY
2088C,1,54,Trofeos y Medallas,,0,APPLY
2093A+,1,54,Trofeos y Medallas,,0,APPLY
2093A++,1,54,Trofeos y Medallas,,0,APPLY
2093B,1,54,Trofeos y Medallas,,0,APPLY
2096A,2,54,Trofeos y Medallas,,0,APPLY
2096A+,2,54,Trofeos y Medallas,,0,APPLY
2096B,2,54,Trofeos y Medallas,,0,APPLY
2102/A,1,54,Trofeos y Medallas,,0,APPLY
2102/A+,1,54,Trofeos y Medallas,,0,APPLY
2102/A++,1,54,Trofeos y Medallas,,0,APPLY
2106/A+,1,54,Trofeos y Medallas,,0,APPLY
2106/A++,1,54,Trofeos y Medallas,,0,APPLY
PASTILLERO,1,54,Trofeos y Medallas,,0,APPLY
PS-91248/A,1,54,Trofeos y Medallas,,0,APPLY
PS-91248/B,1,54,Trofeos y Medallas,,0,APPLY
2106/A,1,54,Trofeos y Medallas,,0,APPLY
CNT102/B,2,54,Trofeos y Medallas,,0,APPLY
HX1620,2,54,Trofeos y Medallas,,0,APPLY
LT230,1,54,Trofeos y Medallas,,0,APPLY
LT234,1,54,Trofeos y Medallas,,0,APPLY
LT235,1,54,Trofeos y Medallas,,0,APPLY
LT914,1,54,Trofeos y Medallas,,0,APPLY
CY990/03,2,54,Trofeos y Medallas,,0,APPLY
R5078-30,1,54,Trofeos y Medallas,,0,APPLY
RA 0000,1,54,Trofeos y Medallas,,0,APPLY
RA 0007,1,54,Trofeos y Medallas,,0,APPLY
RA 00SM,1,54,Trofeos y Medallas,,0,APPLY
RA0000,1,54,Trofeos y Medallas,,0,APPLY
RA0008,1,54,Trofeos y Medallas,,0,APPLY
RA0506A,1,54,Trofeos y Medallas,,0,APPLY
RA1002B,1,54,Trofeos y Medallas,,0,APPLY
RA1002C,1,54,Trofeos y Medallas,,0,APPLY
RA1003,1,54,Trofeos y Medallas,,0,APPLY
RA1003A,1,54,Trofeos y Medallas,,0,APPLY
RA1003B,1,54,Trofeos y Medallas,,0,APPLY
RA1004,1,54,Trofeos y Medallas,,0,APPLY
RA1004A,1,54,Trofeos y Medallas,,0,APPLY
RA1004B,1,54,Trofeos y Medallas,,0,APPLY
RA1004C,1,54,Trofeos y Medallas,,0,APPLY
RA1004D,1,54,Trofeos y Medallas,,0,APPLY
RA1006A,1,54,Trofeos y Medallas,,0,APPLY
RA1006B,1,54,Trofeos y Medallas,,0,APPLY
RA1006C,1,54,Trofeos y Medallas,,0,APPLY
RA1008A,1,54,Trofeos y Medallas,,0,APPLY
RA1008B,1,54,Trofeos y Medallas,,0,APPLY
RA1009A,1,54,Trofeos y Medallas,,0,APPLY
RA1009B,1,54,Trofeos y Medallas,,0,APPLY
RA1009C,1,54,Trofeos y Medallas,,0,APPLY
RAOOEC,1,54,Trofeos y Medallas,,0,APPLY
257-B,1,54,Trofeos y Medallas,,0,APPLY
257-C,1,54,Trofeos y Medallas,,0,APPLY
257-D,1,54,Trofeos y Medallas,,0,APPLY
T043/A,1,54,Trofeos y Medallas,,0,APPLY
T043/B,1,54,Trofeos y Medallas,,0,APPLY
T100-A,1,54,Trofeos y Medallas,,0,APPLY
T100-B,1,54,Trofeos y Medallas,,0,APPLY
T100-C,1,54,Trofeos y Medallas,,0,APPLY
T100-D,1,54,Trofeos y Medallas,,0,APPLY
T101/A,1,54,Trofeos y Medallas,,0,APPLY
T101/B,1,54,Trofeos y Medallas,,0,APPLY
T102/A,3,54,Trofeos y Medallas,,0,APPLY
T102/C,1,54,Trofeos y Medallas,,0,APPLY
T106-C,1,54,Trofeos y Medallas,,0,APPLY
T106-D,1,54,Trofeos y Medallas,,0,APPLY
T106/C,1,54,Trofeos y Medallas,,0,APPLY
T106/D,1,54,Trofeos y Medallas,,0,APPLY
T107-B,1,54,Trofeos y Medallas,,0,APPLY
T107C,1,54,Trofeos y Medallas,,0,APPLY
T107D,1,54,Trofeos y Medallas,,0,APPLY
T108-B,1,54,Trofeos y Medallas,,0,APPLY
T108/A,1,54,Trofeos y Medallas,,0,APPLY
T108/A+,1,54,Trofeos y Medallas,,0,APPLY
T108/C,1,54,Trofeos y Medallas,,0,APPLY
T108/D,1,54,Trofeos y Medallas,,0,APPLY
T108C,1,54,Trofeos y Medallas,,0,APPLY
T11-1A,1,54,Trofeos y Medallas,,0,APPLY
T11-A,1,54,Trofeos y Medallas,,0,APPLY
T11-B,1,54,Trofeos y Medallas,,0,APPLY
T11-C,1,54,Trofeos y Medallas,,0,APPLY
T111/A,1,54,Trofeos y Medallas,,0,APPLY
T111/B,1,54,Trofeos y Medallas,,0,APPLY
T111/C,1,54,Trofeos y Medallas,,0,APPLY
T112/A,1,54,Trofeos y Medallas,,0,APPLY
T112/B,1,54,Trofeos y Medallas,,0,APPLY
T112/C,2,54,Trofeos y Medallas,,0,APPLY
T6-A,1,54,Trofeos y Medallas,,0,APPLY
T6-B,1,54,Trofeos y Medallas,,0,APPLY
T6-C,1,54,Trofeos y Medallas,,0,APPLY
T7-A,1,54,Trofeos y Medallas,,0,APPLY
T7-B,1,54,Trofeos y Medallas,,0,APPLY
T7-C,1,54,Trofeos y Medallas,,0,APPLY
TL082041,2,54,Trofeos y Medallas,,0,APPLY
TL082042,1,54,Trofeos y Medallas,,0,APPLY
TL082101,1,54,Trofeos y Medallas,,0,APPLY
TL110501,1,54,Trofeos y Medallas,,0,APPLY
TL110502,1,54,Trofeos y Medallas,,0,APPLY
TL111202,1,54,Trofeos y Medallas,,0,APPLY
TL111203,1,54,Trofeos y Medallas,,0,APPLY
TL111302,1,54,Trofeos y Medallas,,0,APPLY
TL111303,1,54,Trofeos y Medallas,,0,APPLY
TL112303,1,54,Trofeos y Medallas,,0,APPLY
TL114001,1,54,Trofeos y Medallas,,0,APPLY
TL114005,1,54,Trofeos y Medallas,,0,APPLY
TL114006,1,54,Trofeos y Medallas,,0,APPLY
TL802043,1,54,Trofeos y Medallas,,0,APPLY
TR /HX1309,2,54,Trofeos y Medallas,,0,APPLY
TR /HX1620,2,54,Trofeos y Medallas,,0,APPLY
TR SOR40/F,1,54,Trofeos y Medallas,,0,APPLY
TR SOR43/B,1,54,Trofeos y Medallas,,0,APPLY
TR SOR43/C,1,54,Trofeos y Medallas,,0,APPLY
TR-AR5/B,1,54,Trofeos y Medallas,,0,APPLY
TR-AR5/O,1,54,Trofeos y Medallas,,0,APPLY
TR01738101A,1,54,Trofeos y Medallas,,0,APPLY
TR0173810A,1,54,Trofeos y Medallas,,0,APPLY
TR0173810C,1,54,Trofeos y Medallas,,0,APPLY
TR017S1081A,1,54,Trofeos y Medallas,,0,APPLY
TR017S108A,1,54,Trofeos y Medallas,,0,APPLY
TR017S108B,1,54,Trofeos y Medallas,,0,APPLY
TR017S108C,1,54,Trofeos y Medallas,,0,APPLY
TR018/F011/A,1,54,Trofeos y Medallas,,0,APPLY
TR020S1081A,1,54,Trofeos y Medallas,,0,APPLY
TR020S108A,1,54,Trofeos y Medallas,,0,APPLY
TR020S108B,1,54,Trofeos y Medallas,,0,APPLY
TR020S3007,1,54,Trofeos y Medallas,,0,APPLY
TR020S3245,1,54,Trofeos y Medallas,,0,APPLY
TR020S3263,1,54,Trofeos y Medallas,,0,APPLY
TR022S108A,1,54,Trofeos y Medallas,,0,APPLY
TR022S108B,1,54,Trofeos y Medallas,,0,APPLY
TR022S3007,1,54,Trofeos y Medallas,,0,APPLY
TR022S3245,2,54,Trofeos y Medallas,,0,APPLY
TR022S3263,1,54,Trofeos y Medallas,,0,APPLY
TRE016/HX2463,1,54,Trofeos y Medallas,,0,APPLY
TRE16A,1,54,Trofeos y Medallas,,0,APPLY
TRSOR46/C,1,54,Trofeos y Medallas,,0,APPLY
TRHRF041,2,54,Trofeos y Medallas,,0,APPLY
6013SL1311,2,54,Trofeos y Medallas,,0,APPLY
639-C,1,54,Trofeos y Medallas,,0,APPLY
639-D,1,54,Trofeos y Medallas,,0,APPLY
1057,2,54,Trofeos y Medallas,,0,APPLY
110-B,1,54,Trofeos y Medallas,,0,APPLY
110-C,1,54,Trofeos y Medallas,,0,APPLY
915A-1,1,54,Trofeos y Medallas,,0,APPLY
CN3054/A,1,54,Trofeos y Medallas,,0,APPLY
CN3054/B,1,54,Trofeos y Medallas,,0,APPLY
CN3054/C,1,54,Trofeos y Medallas,,0,APPLY
COPA 170/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 170/B,2,54,Trofeos y Medallas,,0,APPLY
LT228,1,54,Trofeos y Medallas,,0,APPLY
LT229,1,54,Trofeos y Medallas,,0,APPLY
HR-T-042A,2,54,Trofeos y Medallas,,0,APPLY
HR-T-042B,2,54,Trofeos y Medallas,,0,APPLY
HR-T048B,2,54,Trofeos y Medallas,,0,APPLY
HR-T048C,2,54,Trofeos y Medallas,,0,APPLY
HR-T050A,2,54,Trofeos y Medallas,,0,APPLY
HR-T050B,2,54,Trofeos y Medallas,,0,APPLY
5107/A,1,54,Trofeos y Medallas,,0,APPLY
3800A,1,54,Trofeos y Medallas,,0,APPLY
RA0506B,1,54,Trofeos y Medallas,,0,APPLY
RA0506C,1,54,Trofeos y Medallas,,0,APPLY
RA0715A,1,54,Trofeos y Medallas,,0,APPLY
RA0715A+,1,54,Trofeos y Medallas,,0,APPLY
RA0931,1,54,Trofeos y Medallas,,0,APPLY
RA1001A,1,54,Trofeos y Medallas,,0,APPLY
RA1001B,1,54,Trofeos y Medallas,,0,APPLY
RA1001C,1,54,Trofeos y Medallas,,0,APPLY
RA1001D,1,54,Trofeos y Medallas,,0,APPLY
RA1002,1,54,Trofeos y Medallas,,0,APPLY
RA1002A,1,54,Trofeos y Medallas,,0,APPLY
RA1124A,1,54,Trofeos y Medallas,,0,APPLY
RA1124B,1,54,Trofeos y Medallas,,0,APPLY
RA1124C,1,54,Trofeos y Medallas,,0,APPLY
RA1148A,1,54,Trofeos y Medallas,,0,APPLY
RA1148B,1,54,Trofeos y Medallas,,0,APPLY
RA1148C,1,54,Trofeos y Medallas,,0,APPLY
RA1148D,1,54,Trofeos y Medallas,,0,APPLY
RA1152A,1,54,Trofeos y Medallas,,0,APPLY
RA1152B,1,54,Trofeos y Medallas,,0,APPLY
RA1152C,1,54,Trofeos y Medallas,,0,APPLY
RA1190A,1,54,Trofeos y Medallas,,0,APPLY
RA1190B,1,54,Trofeos y Medallas,,0,APPLY
RA1190C,1,54,Trofeos y Medallas,,0,APPLY
RA1190D,1,54,Trofeos y Medallas,,0,APPLY
RA2000A,1,54,Trofeos y Medallas,,0,APPLY
RA2000B,1,54,Trofeos y Medallas,,0,APPLY
RA2000C,1,54,Trofeos y Medallas,,0,APPLY
RA202A,1,54,Trofeos y Medallas,,0,APPLY
RA202B,1,54,Trofeos y Medallas,,0,APPLY
RA202C,1,54,Trofeos y Medallas,,0,APPLY
RA203A,1,54,Trofeos y Medallas,,0,APPLY
RA203B,1,54,Trofeos y Medallas,,0,APPLY
RA203C,1,54,Trofeos y Medallas,,0,APPLY
RA2102A,1,54,Trofeos y Medallas,,0,APPLY
RA2102B,1,54,Trofeos y Medallas,,0,APPLY
RA2102C,1,54,Trofeos y Medallas,,0,APPLY
RA2104A,2,54,Trofeos y Medallas,,0,APPLY
RA2104B,2,54,Trofeos y Medallas,,0,APPLY
RA2104C,2,54,Trofeos y Medallas,,0,APPLY
RA2121A,1,54,Trofeos y Medallas,,0,APPLY
RA2121B,1,54,Trofeos y Medallas,,0,APPLY
RA2121C,1,54,Trofeos y Medallas,,0,APPLY
RA2122A,1,54,Trofeos y Medallas,,0,APPLY
RA2122B,1,54,Trofeos y Medallas,,0,APPLY
RA2122C,1,54,Trofeos y Medallas,,0,APPLY
RA2186A,1,54,Trofeos y Medallas,,0,APPLY
RA2186B,1,54,Trofeos y Medallas,,0,APPLY
RA2186C,1,54,Trofeos y Medallas,,0,APPLY
RA230A,1,54,Trofeos y Medallas,,0,APPLY
RA230B,1,54,Trofeos y Medallas,,0,APPLY
RA230C,1,54,Trofeos y Medallas,,0,APPLY
RA261A,1,54,Trofeos y Medallas,,0,APPLY
RA261B,1,54,Trofeos y Medallas,,0,APPLY
RA261C,1,54,Trofeos y Medallas,,0,APPLY
RA3261A,1,54,Trofeos y Medallas,,0,APPLY
RA3261B,1,54,Trofeos y Medallas,,0,APPLY
RA3261C,1,54,Trofeos y Medallas,,0,APPLY
RA3268A,1,54,Trofeos y Medallas,,0,APPLY
RA3268B,1,54,Trofeos y Medallas,,0,APPLY
RA3268C,1,54,Trofeos y Medallas,,0,APPLY
RA3268D,1,54,Trofeos y Medallas,,0,APPLY
RA3290A,1,54,Trofeos y Medallas,,0,APPLY
RA3290B,1,54,Trofeos y Medallas,,0,APPLY
RA3290C,1,54,Trofeos y Medallas,,0,APPLY
RA3292A,1,54,Trofeos y Medallas,,0,APPLY
RA3292B,1,54,Trofeos y Medallas,,0,APPLY
RA3292C,1,54,Trofeos y Medallas,,0,APPLY
RA5008A,1,54,Trofeos y Medallas,,0,APPLY
RA5008B,1,54,Trofeos y Medallas,,0,APPLY
RA5008C,1,54,Trofeos y Medallas,,0,APPLY
RA5008D,1,54,Trofeos y Medallas,,0,APPLY
RA5411,1,54,Trofeos y Medallas,,0,APPLY
RA5413,2,54,Trofeos y Medallas,,0,APPLY
RA6006A,2,54,Trofeos y Medallas,,0,APPLY
RA6006A+,1,54,Trofeos y Medallas,,0,APPLY
RA6006B,2,54,Trofeos y Medallas,,0,APPLY
RA6006C,2,54,Trofeos y Medallas,,0,APPLY
RA6006D,1,54,Trofeos y Medallas,,0,APPLY
RA6006E,1,54,Trofeos y Medallas,,0,APPLY
RA6006G,1,54,Trofeos y Medallas,,0,APPLY
RA6035A,1,54,Trofeos y Medallas,,0,APPLY
RA6035B,1,54,Trofeos y Medallas,,0,APPLY
RA6035C,1,54,Trofeos y Medallas,,0,APPLY
RA7026,2,54,Trofeos y Medallas,,0,APPLY
RA802A,1,54,Trofeos y Medallas,,0,APPLY
RA802B,1,54,Trofeos y Medallas,,0,APPLY
RA802C,1,54,Trofeos y Medallas,,0,APPLY
RAA1148A,1,54,Trofeos y Medallas,,0,APPLY
RAA1148B,1,54,Trofeos y Medallas,,0,APPLY
RAA1148C,1,54,Trofeos y Medallas,,0,APPLY
RAA1148D,1,54,Trofeos y Medallas,,0,APPLY
RAA155A,1,54,Trofeos y Medallas,,0,APPLY
RAA155B,1,54,Trofeos y Medallas,,0,APPLY
RAA155C,1,54,Trofeos y Medallas,,0,APPLY
RAC206A,1,54,Trofeos y Medallas,,0,APPLY
RAC206B,1,54,Trofeos y Medallas,,0,APPLY
RAC206C,1,54,Trofeos y Medallas,,0,APPLY
CPLC2A,1,54,Trofeos y Medallas,,0,APPLY
1050/03A,2,54,Trofeos y Medallas,,0,APPLY
2170/03A,2,54,Trofeos y Medallas,,0,APPLY
2170/A,4,54,Trofeos y Medallas,,0,APPLY
5125/B,1,54,Trofeos y Medallas,,0,APPLY
5771,2,54,Trofeos y Medallas,,0,APPLY
591084142,2,54,Trofeos y Medallas,,0,APPLY
6013SL0021,2,54,Trofeos y Medallas,,0,APPLY
6013SL0161,2,54,Trofeos y Medallas,,0,APPLY
6013SL0162,2,54,Trofeos y Medallas,,0,APPLY
6013SL0163,2,54,Trofeos y Medallas,,0,APPLY
6013SL0623,3,54,Trofeos y Medallas,,0,APPLY
6013SL0712,2,54,Trofeos y Medallas,,0,APPLY
6013SL0713,2,54,Trofeos y Medallas,,0,APPLY
6013SL0741,2,54,Trofeos y Medallas,,0,APPLY
6013SL0742,2,54,Trofeos y Medallas,,0,APPLY
6013SL0743,2,54,Trofeos y Medallas,,0,APPLY
6013SL1023,2,54,Trofeos y Medallas,,0,APPLY
6013SL1312,2,54,Trofeos y Medallas,,0,APPLY
6013SL1313,2,54,Trofeos y Medallas,,0,APPLY
6013SL1351,2,54,Trofeos y Medallas,,0,APPLY
6013SL1352,2,54,Trofeos y Medallas,,0,APPLY
6013SL1353,2,54,Trofeos y Medallas,,0,APPLY
6013SL1362,2,54,Trofeos y Medallas,,0,APPLY
6013SL1363,2,54,Trofeos y Medallas,,0,APPLY
6013SL2191,2,54,Trofeos y Medallas,,0,APPLY
6013SL2192,2,54,Trofeos y Medallas,,0,APPLY
6013SL2193,2,54,Trofeos y Medallas,,0,APPLY
6013SL3332,2,54,Trofeos y Medallas,,0,APPLY
6013SL3333,2,54,Trofeos y Medallas,,0,APPLY
6013SL3334,2,54,Trofeos y Medallas,,0,APPLY
607072118,2,54,Trofeos y Medallas,,0,APPLY
608432018,2,54,Trofeos y Medallas,,0,APPLY
608432118,2,54,Trofeos y Medallas,,0,APPLY
608432218,2,54,Trofeos y Medallas,,0,APPLY
608442018,2,54,Trofeos y Medallas,,0,APPLY
608442118,2,54,Trofeos y Medallas,,0,APPLY
608442218,2,54,Trofeos y Medallas,,0,APPLY
608462018,2,54,Trofeos y Medallas,,0,APPLY
608462118,2,54,Trofeos y Medallas,,0,APPLY
622016417,2,54,Trofeos y Medallas,,0,APPLY
9293,3,54,Trofeos y Medallas,,0,APPLY
A304/A,2,54,Trofeos y Medallas,,0,APPLY
A304/B,2,54,Trofeos y Medallas,,0,APPLY
C115/A,1,54,Trofeos y Medallas,,0,APPLY
C115/A+,1,54,Trofeos y Medallas,,0,APPLY
C115/B,1,54,Trofeos y Medallas,,0,APPLY
C115S/A,1,54,Trofeos y Medallas,,0,APPLY
C115S/A+,1,54,Trofeos y Medallas,,0,APPLY
C115S/B,1,54,Trofeos y Medallas,,0,APPLY
CC051,1,54,Protecciones,,0,APPLY
CINTA TRICOLOR,1,54,Trofeos y Medallas,,0,APPLY
CINTA10MM,2,54,Trofeos y Medallas,,0,APPLY
CN111/C,1,54,Trofeos y Medallas,,0,APPLY
CNC115/1A,1,54,Trofeos y Medallas,,0,APPLY
CNC115/2A,2,54,Trofeos y Medallas,,0,APPLY
CNC115/3B,1,54,Trofeos y Medallas,,0,APPLY
CNC115S/1A,1,54,Trofeos y Medallas,,0,APPLY
CNC115S/2A,1,54,Trofeos y Medallas,,0,APPLY
CNC115S/3B,1,54,Trofeos y Medallas,,0,APPLY
CNT100/1A,2,54,Trofeos y Medallas,,0,APPLY
CNT100/2A,2,54,Trofeos y Medallas,,0,APPLY
CNT100S/1A,2,54,Trofeos y Medallas,,0,APPLY
CNT100S/2A,1,54,Trofeos y Medallas,,0,APPLY
CNT100S/3A,2,54,Trofeos y Medallas,,0,APPLY
CNT100S/4A,1,54,Trofeos y Medallas,,0,APPLY
CNT102/A,1,54,Trofeos y Medallas,,0,APPLY
CNT102/C,1,54,Trofeos y Medallas,,0,APPLY
CNT108/3B,1,54,Trofeos y Medallas,,0,APPLY
CNT3106/1A,1,54,Trofeos y Medallas,,0,APPLY
CNT3106/2A,2,54,Trofeos y Medallas,,0,APPLY
CNT3106/3A,1,54,Trofeos y Medallas,,0,APPLY
COPA 1049/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 1049/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 1049/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 1050/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 1050/A+,2,54,Trofeos y Medallas,,0,APPLY
COPA 1050/B,3,54,Trofeos y Medallas,,0,APPLY
COPA 170/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 177/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 177/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 177/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 203/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 2067/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 2067/A+,2,54,Trofeos y Medallas,,0,APPLY
COPA 2067/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 2067/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 2170/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 2170/A+,2,54,Trofeos y Medallas,,0,APPLY
COPA 2170/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 3109/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 3116/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 3116/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 3117/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 3117/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 3117/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 3291/A+,2,54,Trofeos y Medallas,,0,APPLY
COPA 3364/A,2,54,Trofeos y Medallas,,0,APPLY
COPA 3364/A+,2,54,Trofeos y Medallas,,0,APPLY
COPA 3364/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 3364/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 35CM,2,54,Trofeos y Medallas,,0,APPLY
COPA 41CM,2,54,Trofeos y Medallas,,0,APPLY
COPA 46CM,2,54,Trofeos y Medallas,,0,APPLY
COPA 5001/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 5001/C,2,54,Trofeos y Medallas,,0,APPLY
COPA 5004/A+,2,54,Trofeos y Medallas,,0,APPLY
COPA 5004/B,2,54,Trofeos y Medallas,,0,APPLY
COPA 65CM,2,54,Trofeos y Medallas,,0,APPLY
COPA EURO SOCCER,1,54,Trofeos y Medallas,,0,APPLY
COPA T150/A,2,54,Trofeos y Medallas,,0,APPLY
COPA T150/B,3,54,Trofeos y Medallas,,0,APPLY
COPA T150/C,2,54,Trofeos y Medallas,,0,APPLY
COPON 3106/01A+,2,54,Trofeos y Medallas,,0,APPLY
COPON 3106/03A,2,54,Trofeos y Medallas,,0,APPLY
COPON 5004/A,2,54,Trofeos y Medallas,,0,APPLY
COPON 52CM,2,54,Trofeos y Medallas,,0,APPLY
COPON 60CM,2,54,Trofeos y Medallas,,0,APPLY
COPON 67CM,2,54,Trofeos y Medallas,,0,APPLY
COPON 74CM,2,54,Trofeos y Medallas,,0,APPLY
COPON 86CM,2,54,Trofeos y Medallas,,0,APPLY
COPON T106/03A,2,54,Trofeos y Medallas,,0,APPLY
COPON T106/04B,2,54,Trofeos y Medallas,,0,APPLY
CP02/C,2,54,Trofeos y Medallas,,0,APPLY
CP91207A,1,54,Trofeos y Medallas,,0,APPLY
CP91207B,1,54,Trofeos y Medallas,,0,APPLY
CPA304/A,2,54,Trofeos y Medallas,,0,APPLY
CPA304/B,1,54,Trofeos y Medallas,,0,APPLY
CPA304/C,2,54,Trofeos y Medallas,,0,APPLY
CPCHAMPG/A,1,54,Trofeos y Medallas,,0,APPLY
CPCHAMPG/B,2,54,Trofeos y Medallas,,0,APPLY
CPCHAMPG/C,1,54,Trofeos y Medallas,,0,APPLY
CPCHAMPS/A,1,54,Trofeos y Medallas,,0,APPLY
CPCHAMPS/B,1,54,Trofeos y Medallas,,0,APPLY
CPCHAMPS/C,1,54,Trofeos y Medallas,,0,APPLY
CPHB2002/A,2,54,Trofeos y Medallas,,0,APPLY
CPHB2002/C,1,54,Trofeos y Medallas,,0,APPLY
CPHB2124/A,1,54,Trofeos y Medallas,,0,APPLY
CPHB2124/B,2,54,Trofeos y Medallas,,0,APPLY
CPHB2124/C,1,54,Trofeos y Medallas,,0,APPLY
CPHB2411/A,1,54,Trofeos y Medallas,,0,APPLY
CPHB2411/B,1,54,Trofeos y Medallas,,0,APPLY
CPHB2411/C,1,54,Trofeos y Medallas,,0,APPLY
CPHB308/A,1,54,Trofeos y Medallas,,0,APPLY
CPHB308/B,1,54,Trofeos y Medallas,,0,APPLY
CPHB308/C,1,54,Trofeos y Medallas,,0,APPLY
CPHB4110/B,1,54,Trofeos y Medallas,,0,APPLY
CPHB4110/C,2,54,Trofeos y Medallas,,0,APPLY
CPHB5020/A,1,54,Trofeos y Medallas,,0,APPLY
CPHB5020/B,1,54,Trofeos y Medallas,,0,APPLY
CPHB5020/C,1,54,Trofeos y Medallas,,0,APPLY
CPT110/A,1,54,Trofeos y Medallas,,0,APPLY
CPT110/B,1,54,Trofeos y Medallas,,0,APPLY
CPT110/C,2,54,Trofeos y Medallas,,0,APPLY
CPT110G/A,1,54,Trofeos y Medallas,,0,APPLY
CPT110G/B,1,54,Trofeos y Medallas,,0,APPLY
CPT110G/C,1,54,Trofeos y Medallas,,0,APPLY
CPT110S/A,1,54,Trofeos y Medallas,,0,APPLY
CPT110S/B,1,54,Trofeos y Medallas,,0,APPLY
CPT110S/C,1,54,Trofeos y Medallas,,0,APPLY
CPT117/A,1,54,Trofeos y Medallas,,0,APPLY
CPT117/B,2,54,Trofeos y Medallas,,0,APPLY
CPT117/C,2,54,Trofeos y Medallas,,0,APPLY
CPW031/A,2,54,Trofeos y Medallas,,0,APPLY
CY115/B,1,54,Trofeos y Medallas,,0,APPLY
CY115/C,1,54,Trofeos y Medallas,,0,APPLY
CY990/04,2,54,Trofeos y Medallas,,0,APPLY
CY990/05,2,54,Trofeos y Medallas,,0,APPLY
FB2033-2A,2,54,Trofeos y Medallas,,0,APPLY
FB2033-2B,2,54,Trofeos y Medallas,,0,APPLY
FB2033-2C,2,54,Trofeos y Medallas,,0,APPLY
H18-5115-1/A,2,54,Trofeos y Medallas,,0,APPLY
H18-5115-1/B,1,54,Trofeos y Medallas,,0,APPLY
H18-5115-1/C,2,54,Trofeos y Medallas,,0,APPLY
HB2002/B,1,54,Trofeos y Medallas,,0,APPLY
HB2002/C,1,54,Trofeos y Medallas,,0,APPLY
HB2002/D,1,54,Trofeos y Medallas,,0,APPLY
HB2124/A,1,54,Trofeos y Medallas,,0,APPLY
