articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
PI-13108400000003,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-13108500000001,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-13108500000003,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-135037,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-140097,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-141028,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313300000103,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313300000108,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313300000135,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313300000136,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313300000193,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313300000232,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-143134,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-143135,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313700000021,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313700000023,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313700000024,5,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313700000049,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-14313700000055,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-14313700000094,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14313800000098,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-14314600000069,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14316200000003,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14316400000004,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14318300000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14318400000003,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14318700000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14319100000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14323100000007,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-144010,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-14403400000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14403700000003,1,1,Zapatos de Vestir,vestir,0,APPLY
PI-14403800000001,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14403800000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14403800000004,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-14404100000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14404900000008,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-1440490000008,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405000000004,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405000000007,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405000000008,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405500000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405500000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405600000002,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405600000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405700000001,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14405700000003,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14406800000002,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-14705000000007,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-147087,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-14711500000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14711500000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14712900000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14712900000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14712900000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14712900000021,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-14713700000004,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14713800000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14713800000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14713900000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14713900000007,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14714100000005,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14715600000002,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-14717400000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14717400000005,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14717400000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14718000000003,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-14718000000014,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14718400000002,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-14718400000003,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-14719300000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-14729100000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14729100000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14729100000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-14730600000009,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-15304100000002,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-15304200000005,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-161131,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-16301000000004,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-21600900000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-21600900000003,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-23900200000010,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-23900200000012,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-23900200000031,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-25011500000456,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-25013200000247,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-25019800000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-25020500000007,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-25020600000005,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-25103000000006,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-25104700000009,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-25104900000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-25106000000003,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-25110600000004,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-318001,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-31900300000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-320167,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-320269,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-32029200000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-330027,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-33103500000007,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-33103700000008,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-33104200000001,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-33104400000001,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-34201400000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-34700800000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-362024,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-40820600000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-40820600000005,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-41002600000013,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-41604500000023,1,1,Zapatos de Vestir,vestir,0,APPLY
PI-41604500000031,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-41604500000033,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-4160610000005,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-41607300000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-450010000000001,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-45001000000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-47400200000024,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-47400200000025,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-50029500000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-50029500000004,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-50033100000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-50033200000003,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-50033200000004,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-50037500000005,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-538069,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-54028000000010,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-54028000000011,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-54028000000018,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-54031700000019,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032000000002,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032000000005,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032600000010,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032700000001,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032700000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032700000008,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-54032700000009,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-54034000000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-56103500000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-56103600000005,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-62603400000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-65400700000006,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-65402700000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-65402700000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-65402800000003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-65404700000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-70400700000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-69300100000473,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-69300100000474,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-69300100000477,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-693012,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-695001,8,2,Zapatos de Vestir,vestir,0,APPLY
PI-69500600000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-69500600000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-69500700000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-69501000000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-69501000000004,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-69501000000007,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-696003,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-70300100000655,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70300100000657,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-70301600000008,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-70301600000029,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70301600000063,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-70301600000065,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70301600000079,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70301600000088,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-70400700000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70401000000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-70401000000005,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-70401200000004,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70401400000001,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-70401400000009,5,2,Zapatos de Vestir,vestir,0,APPLY
PI-70401500000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-70402300000003,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-722036,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-72715000000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-73802000000037,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-73802000000038,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74406900000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74407100000006,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74407300000010,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-745010,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-74503500000786,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74503500000795,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74503500000798,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74503500000808,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-74503500000810,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-7450350000659,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-7450350000667,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74505000000502,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74505000000526,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74505000000587,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74506000000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74700300000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74506200000006,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-74506200000030,4,2,Zapatos de Vestir,vestir,0,APPLY
PI-74506400000004,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-74506400000005,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-74506400000007,5,2,Zapatos de Vestir,vestir,0,APPLY
PI-74508500000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74508500000008,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74513500000084,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74513500000133,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-74700300000005,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74700500000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74900100000365,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74900100000367,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-74901000000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-78100200000008,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-81800900000020,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-84102400000100,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-84102400000101,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-84102400000117,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-84103000000012,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-84400200000024,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-96801000000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-96801000000004,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-9700620000007,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-97302800000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-97302900000002,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-97303300000002,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-98200500000001,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-982008-1,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-982008-2,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-982008-5,3,2,Zapatos de Vestir,vestir,0,APPLY
PI-98201200000004,1,2,Zapatos de Vestir,vestir,0,APPLY
PI-98201200000005,2,2,Zapatos de Vestir,vestir,0,APPLY
PI-99200500000004,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-NAPA DUPLA,2,1,Zapatos de Vestir,vestir,0,APPLY
PI-NAPA MACRAME,4,1,Zapatos de Vestir,vestir,0,APPLY
PI-NAPA SOFT COLM,3,1,Zapatos de Vestir,vestir,0,APPLY
PI-NAPA STRECH,6,1,Zapatos de Vestir,vestir,0,APPLY
PI318003,1,2,Zapatos de Vestir,vestir,0,APPLY
RE203W14,1,2,Zapatos de Vestir,vestir,0,APPLY
RE307W13,2,2,Zapatos de Vestir,vestir,0,APPLY
RE308W13,5,2,Zapatos de Vestir,vestir,0,APPLY
RE466W14,1,2,Zapatos de Vestir,vestir,0,APPLY
RE802S17,2,2,Zapatos de Vestir,vestir,0,APPLY
RETRO-20,1,2,Zapatos de Vestir,vestir,0,APPLY
RFY85,3,63,Zapatos de Vestir,vestir,0,APPLY
RK-1405-085,2,2,Zapatos de Vestir,vestir,0,APPLY
RK-1407-116,2,2,Zapatos de Vestir,vestir,0,APPLY
RY110W16,2,2,Zapatos de Vestir,vestir,0,APPLY
RY111W16,2,2,Zapatos de Vestir,vestir,0,APPLY
ST1607BK,3,2,Zapatos de Vestir,vestir,0,APPLY
TB2869-40,1,2,Zapatos de Vestir,vestir,0,APPLY
TFY77,4,63,Zapatos de Vestir,vestir,0,APPLY
TFY78,3,63,Zapatos de Vestir,vestir,0,APPLY
TFY96,3,63,Zapatos de Vestir,vestir,0,APPLY
TH1301,1,2,Zapatos de Vestir,vestir,0,APPLY
TL3201,2,2,Zapatos de Vestir,vestir,0,APPLY
TL3826-2,1,2,Zapatos de Vestir,vestir,0,APPLY
TL3826-6,1,2,Zapatos de Vestir,vestir,0,APPLY
UF470S16,1,2,Zapatos de Vestir,vestir,0,APPLY
UN-A073-359,2,2,Zapatos de Vestir,vestir,0,APPLY
V20-S29501L-4J,3,1,Zapatos de Vestir,vestir,0,APPLY
V20-S8962L-4J,4,1,Zapatos de Vestir,vestir,0,APPLY
AD90079B-B,3,1,Zapatillas,basket,0,APPLY
AD90026M-BD,4,1,Zapatillas,basket,0,APPLY
AD90026M-BW,4,1,Zapatillas,basket,0,APPLY
ZFF101000000S,2,1,Zapatillas,basket,0,APPLY
ZFF200602112S,2,1,Zapatillas,basket,0,APPLY
ZFF200702112S,2,1,Zapatillas,"basket,training",0,APPLY
ZFF200802112S,2,1,Zapatillas,"basket,training",0,APPLY
ZFF200902112S,2,1,Zapatillas,basket,0,APPLY
ZFO300500000S,2,1,Zapatillas,basket,0,APPLY
ZFO300702112S,3,1,Zapatillas,basket,0,APPLY
ZFO300802112S,2,1,Zapatillas,basket,0,APPLY
ZMB431100000S,2,1,Zapatillas,basket,0,APPLY
ZMB431200000S,2,1,Zapatillas,basket,0,APPLY
ZMF100402112S,2,1,Zapatillas,basket,0,APPLY
ZMF201302112S,2,1,Zapatillas,basket,0,APPLY
ZMO300100000S,2,1,Zapatillas,basket,0,APPLY
ZMO300200000S,2,1,Zapatillas,basket,0,APPLY
ZMO300702112S,2,1,Zapatillas,basket,0,APPLY
ZMO30082112S,2,1,Zapatillas,basket,0,APPLY
AD90023M-VVR,2,1,Zapatillas,basket,0,APPLY
AD90080M-W,3,1,Zapatillas,basket,0,APPLY
AD90086M-BUH,3,1,Zapatillas,basket,0,APPLY
AD90023M-DL,2,1,Zapatillas,basket,0,APPLY
D3033B-BG,5,1,Zapatillas,basket,0,APPLY
AD90009B-BR,2,1,Zapatillas,basket,0,APPLY
AD90009B-RB,2,1,Zapatillas,basket,0,APPLY
AD90023M-BR,3,1,Zapatillas,basket,0,APPLY
AD90023M-VD,4,1,Zapatillas,basket,0,APPLY
AD90024B-BV,3,1,Zapatillas,basket,0,APPLY
AD90026M-D,2,1,Zapatillas,basket,0,APPLY
AD90026M-VV,4,1,Zapatillas,basket,0,APPLY
AD90080M-BB,4,1,Zapatillas,basket,0,APPLY
AD90080M-BR,4,1,Zapatillas,basket,0,APPLY
AD90080M-BV,3,1,Zapatillas,basket,0,APPLY
AD90080M-WDR,4,1,Zapatillas,basket,0,APPLY
AD90081M-BY,3,1,Zapatillas,basket,0,APPLY
AD90081M-WXN,3,1,Zapatillas,basket,0,APPLY
AD90086M-BRD,2,1,Zapatillas,basket,0,APPLY
D3004B-BRS,3,1,Zapatillas,basket,0,APPLY
D3033B-BRW,3,1,Zapatillas,basket,0,APPLY
J0455-2,3,1,Zapatillas,baby,0,APPLY
J0455-1,3,1,Zapatillas,baby,0,APPLY
I10019,3,1,Zapatillas,baby,0,APPLY
I10020,3,1,Zapatillas,baby,0,APPLY
I10021/1,3,1,Zapatillas,baby,0,APPLY
I10021/2,3,1,Zapatillas,baby,0,APPLY
I10022 /2,3,1,Zapatillas,baby,0,APPLY
I10023 /2,3,1,Zapatillas,baby,0,APPLY
I10024/1,3,1,Zapatillas,baby,0,APPLY
I10024/2,3,1,Zapatillas,baby,0,APPLY
J0447,3,1,Zapatillas,baby,0,APPLY
J0481-2,4,1,Zapatillas,baby,0,APPLY
S7182,2,1,Zapatillas,pasto,0,APPLY
HFSP200014B-A,5,1,Zapatillas,trekking,0,APPLY
HFSP200006B-5,5,1,Zapatillas,trekking,0,APPLY
HFSP200069B-50,4,1,Zapatillas,trekking,0,APPLY
HFSP200006B-A,4,1,Zapatillas,trekking,0,APPLY
HFSP200014B-40,3,1,Zapatillas,trekking,0,APPLY
HFSP200014B-A0,3,1,Zapatillas,trekking,0,APPLY
HFSP200044B-40,4,1,Zapatillas,trekking,0,APPLY
HFSP200056B-40,4,1,Zapatillas,trekking,0,APPLY
HFSP200098B-50,2,1,Zapatillas,trekking,0,APPLY
1806,7,85,Zapatillas,skate,0,APPLY
1201,11,1;2;7;9;12;53,Zapatillas,skate,0,APPLY
13039 205 VULC,2,1,Zapatillas,skate,0,APPLY
13033 205 VULC,5,1,Zapatillas,skate,0,APPLY
1808,3,85,Zapatillas,skate,0,APPLY
340246-02,3,1,Zapatillas,skate,0,APPLY
160210-02,2,1,Zapatillas,skate,0,APPLY
160211-02,2,1,Zapatillas,skate,0,APPLY
160215-01,3,1,Zapatillas,skate,0,APPLY
160233-03,3,1,Zapatillas,skate,0,APPLY
160238-03,2,1,Zapatillas,skate,0,APPLY
160239-01,3,1,Zapatillas,skate,0,APPLY
160239-02,3,1,Zapatillas,skate,0,APPLY
160239-03,4,1,Zapatillas,skate,0,APPLY
160250-01,6,1,Zapatillas,skate,0,APPLY
160252-01,2,1,Zapatillas,skate,0,APPLY
160257-01,5,1,Zapatillas,skate,0,APPLY
160264-01,2,1,Zapatillas,skate,0,APPLY
160264-02,2,1,Zapatillas,skate,0,APPLY
13014 205 VULC,7,1,Zapatillas,skate,0,APPLY
13030 205 VULC,9,1,Zapatillas,skate,0,APPLY
13032 205 VULC,8,1,Zapatillas,skate,0,APPLY
13014,3,1,Zapatillas,skate,0,APPLY
13015,3,1,Zapatillas,skate,0,APPLY
13029 205 VULC,7,1,Zapatillas,skate,0,APPLY
13031 205 VULC,5,1,Zapatillas,skate,0,APPLY
13034 205 VULC,2,1,Zapatillas,skate,0,APPLY
13035 205 VULC,5,1,Zapatillas,skate,0,APPLY
13055 205 VULC,2,1,Zapatillas,skate,0,APPLY
13057 205 VULC,2,1,Zapatillas,skate,0,APPLY
13058 205 VULC,2,1,Zapatillas,skate,0,APPLY
13061 205 VULC,2,1,Zapatillas,skate,0,APPLY
I9733,2,1,Zapatillas,running,0,APPLY
881-6327,4,1,Zapatillas,running,0,APPLY
I9061,4,1,Zapatillas,running,0,APPLY
I9736,3,1,Zapatillas,running,0,APPLY
I9737,4,1,Zapatillas,running,0,APPLY
I9762,2,1,Zapatillas,running,0,APPLY
I9763,2,1,Zapatillas,running,0,APPLY
050309-8,3,1,Zapatillas,training,0,APPLY
380226-3,3,1,Zapatillas,training,0,APPLY
180050A-01,3,1,Zapatillas,training,0,APPLY
380233-1,5,1,Zapatillas,training,0,APPLY
050309-7,3,1,Zapatillas,training,0,APPLY
050293-1,4,1,Zapatillas,training,0,APPLY
380239-3,4,1,Zapatillas,training,0,APPLY
050299-8,3,1,Zapatillas,training,0,APPLY
050298-6,4,1,Zapatillas,training,0,APPLY
050299-5,3,1,Zapatillas,training,0,APPLY
380239-2,4,1,Zapatillas,training,0,APPLY
050291-9,2,1,Zapatillas,training,0,APPLY
050296-7,3,1,Zapatillas,training,0,APPLY
050308-1,3,1,Zapatillas,training,0,APPLY
050310-4,3,1,Zapatillas,training,0,APPLY
050292-1,3,1,Zapatillas,training,0,APPLY
050292-2,4,1,Zapatillas,training,0,APPLY
050292-3,4,1,Zapatillas,training,0,APPLY
300085-01,3,1,Zapatillas,training,0,APPLY
300087-3,3,1,Zapatillas,training,0,APPLY
300088-3,3,1,Zapatillas,training,0,APPLY
300089-03,2,1,Zapatillas,training,0,APPLY
050293-4,3,1,Zapatillas,training,0,APPLY
050295-2,5,1,Zapatillas,training,0,APPLY
050296-8,2,1,Zapatillas,training,0,APPLY
050298-7,5,1,Zapatillas,training,0,APPLY
050298-8,5,1,Zapatillas,training,0,APPLY
050304-4,5,1,Zapatillas,training,0,APPLY
050291-1,3,1,Zapatillas,training,0,APPLY
050291-3,2,1,Zapatillas,training,0,APPLY
050293-3,4,1,Zapatillas,training,0,APPLY
380125-02,3,1,Zapatillas,training,0,APPLY
380155-01,2,1,Zapatillas,training,0,APPLY
380155-02,2,1,Zapatillas,training,0,APPLY
380155-03,2,1,Zapatillas,training,0,APPLY
380156-01,2,1,Zapatillas,training,0,APPLY
380156-02,4,1,Zapatillas,training,0,APPLY
380156-03,4,1,Zapatillas,training,0,APPLY
380207-3,2,1,Zapatillas,training,0,APPLY
380213-1,2,1,Zapatillas,training,0,APPLY
380215-1,5,1,Zapatillas,training,0,APPLY
380215-2,4,1,Zapatillas,training,0,APPLY
380215-3,4,1,Zapatillas,training,0,APPLY
380217-1,5,1,Zapatillas,training,0,APPLY
380217-2,3,1,Zapatillas,training,0,APPLY
380217-3,4,1,Zapatillas,training,0,APPLY
380219-1,4,1,Zapatillas,training,0,APPLY
380219-3,2,1,Zapatillas,training,0,APPLY
380222-1,5,1,Zapatillas,training,0,APPLY
380222-3,4,1,Zapatillas,training,0,APPLY
380222-4,3,1,Zapatillas,training,0,APPLY
380222-5,3,1,Zapatillas,training,0,APPLY
380233-2,2,1,Zapatillas,training,0,APPLY
380241-3,3,1,Zapatillas,training,0,APPLY
380243-3,2,1,Zapatillas,training,0,APPLY
380244-1,2,1,Zapatillas,training,0,APPLY
380245-1,3,1,Zapatillas,training,0,APPLY
380245-3,3,1,Zapatillas,training,0,APPLY
380245-4,4,1,Zapatillas,training,0,APPLY
050291-2,2,1,Zapatillas,training,0,APPLY
050269-1,4,1,Zapatillas,training,0,APPLY
050293-2,4,1,Zapatillas,training,0,APPLY
050297-5,2,1,Zapatillas,training,0,APPLY
050295-1,4,1,Zapatillas,training,0,APPLY
180022-01,2,1,Zapatillas,training,0,APPLY
180024-02,2,1,Zapatillas,training,0,APPLY
180030-01,2,1,Zapatillas,training,0,APPLY
180033-01,2,1,Zapatillas,training,0,APPLY
180039-04,3,1,Zapatillas,training,0,APPLY
180062A-01,2,1,Zapatillas,training,0,APPLY
180062A-02,2,1,Zapatillas,training,0,APPLY
180081-02,2,1,Zapatillas,training,0,APPLY
180081-03,2,1,Zapatillas,training,0,APPLY
180091-03,3,1,Zapatillas,training,0,APPLY
180110-01,3,1,Zapatillas,training,0,APPLY
180110-02,2,1,Zapatillas,training,0,APPLY
180111-02,2,1,Zapatillas,training,0,APPLY
180112-02,2,1,Zapatillas,training,0,APPLY
180133-03,3,1,Zapatillas,training,0,APPLY
050304-3,2,1,Zapatillas,training,0,APPLY
1890029-02,2,1,Zapatillas,training,0,APPLY
050307-3,3,1,Zapatillas,training,0,APPLY
050308-2,2,1,Zapatillas,training,0,APPLY
050308-4,3,1,Zapatillas,training,0,APPLY
2237,3,84,Gateadores,,0,APPLY
